user_id,text,business_id,likes,date,type
d1-z569rn3OkzrmK--w3xg,What what?! We're so excited!,wfofFm3AqtyK_ujNQ893mQ,0,2011-12-02,tip
fczQCSmaWF78toLEmb0Zsw,"Super friendly staff, clean facility, high end products, dog treats made daily, moderate prices, and locally owned... Note that they don't accept Amex but still 5 stars in my eyes (and Minnie's)!",LEQUQuNEByxWNpv4eWYq1Q,0,2012-06-28,tip
T7B3nm775MnGw738K7l-eQ,C,v09FoMKbdO0Af5G_9fWbBg,0,2012-06-12,tip
B60oLyQ6yhzE8XSn4lE7WQ,Seared Tuna Tataki salad is the best item on the menu.,jfXqQTdxktGQWkELGn-7wA,0,2013-10-02,tip
XW8B9JAn5XpC6FWuMbditQ,"They have GREAT vegetarian dishes! The service is sometimes really bad, though.",EUmfOpiQxJ5yaEMypI30gQ,0,2013-05-04,tip
YqiHj6Jy1fWFmp056rfRPA,Late night snack,UpMR63WZgIn8VDKnYpDwXA,0,2013-11-28,tip
SKnLviMCxglBvDwfxZPQqQ,Love it!!,mjoxSQR7bFQtlIIjfNfaSQ,0,2010-11-04,tip
njQIOdI5jvbEIoUhGAgSsg,Working,a5ZYrTpKo_W8d9aoC6uJzg,0,2011-03-25,tip
Z9R_BFt5MFUYVFeCeZ3x6g,Breakfast Sandwiches only $2 right now!,9ZLbuJ8q5k7l-3CJJeAfSg,0,2011-10-06,tip
bXbs7Ccw5VUy7zpq_xq60w,"So far, so good. Haven't eaten yet.",WNy1uzcmm_UHmTyR--o5IA,0,2014-01-18,tip
WipMucMpNFEXTB0J7E89Ww,Decent 24 hour dining. Great coffee. Big portions. Fabulous fried chicken.,TzOTe6yecv99lZuKQ6fPfA,0,2012-05-24,tip
8si1MT348c-rNZYDWCJvzQ,Beautiful inside.,unZfGrSL80ar-ao0A2eBAg,0,2014-06-19,tip
pefVcILrG0JCD6YeS37s6Q,Having dinner with Emeril!...ok well just his restaurant lol,H6CJflwclNpttYrtsBMsVg,0,2012-01-14,tip
3AdgNX42tGTa6z76CLCOww,Rock and Rhonda!  My favorite roll,ocZ8pz-8iSz5avdPKnoalA,0,2012-03-12,tip
R6R2WBSbeRRftN-vXETapA,Bull ride?,NAkRjPhS4yCD5trp0dY-bQ,0,2012-03-09,tip
n6Ktu4S0YoIoJRCHyoxO6g,The service is lacking in.... service.,lTb8TqAWIpAL9n0UyxHQRg,0,2012-11-10,tip
a9Urm_0a5HoC6KssAlKjxw,Great chips and salsa,w4b7gW_l4uL1DdWwwPTucw,0,2010-07-06,tip
VeBhqVUGbFbjgD08mEewyQ,Music on point!!,gs-3cqCnK_R4R_ApBaRhYw,0,2014-04-21,tip
PuW93FmHmLaU1hrWOXrvjQ,Try all their chocolate drinks.,_CHH9KN1bO5cs_GHjQ-r1A,0,2010-09-06,tip
hGau6MgSwBydtPeJuGcCZw,Afro Circus Polka Dot Polka Dot Polka Dot!!,9wN4QpzsaMej_mI_5FIKlA,0,2012-06-29,tip
ZTijjDIAUmGq1vyY0xloqA,Wish they could pump in A little fresh Air,P3TuI95fj6uf-v1puQrkGw,0,2014-05-28,tip
xTjaPOeG9zH_8fdQJ6QPhw,Its worth getting up early to hike Pinnacle Peak when you can reward yourself afterward with a country breakfast! !,AyvyWENKpPBOFnFFkZuAyQ,0,2013-06-22,tip
KvYdfR1eo1geOeg17gX0Kw,Vegas!!!,DUdBbrvqfaqUe9GYKmYNtA,0,2011-09-16,tip
1pL-KrRvHcypkMVLd0MNtQ,Pistachio nut and cookies and cream.,OUxSIBfLLHe-jMH4GjB14w,0,2013-06-18,tip
WOGjrhxASxv5jTIb0siW8Q,"Had the tilapia po-boy very good. The sandwich had a generous portion of fish. Quality is just as good as shucks, but this location works better for me on account of having kids. Children are not allowed in shucks since it is a smokey bar. I will visit seafood station again.",QVdRllW1scIp5whSI9hc9g,0,2012-11-13,tip
ZUCEnbrTVrJj9nt9NIwehg,"If you like Korean bbq, this is the place to be. Try their spicy pork! Greatness! Makes me hungry just thinking bout it. Yum!",vPnwX30Gn0oa4dVBL0W4Ww,0,2012-03-14,tip
5h1EtwKXJsu5CWfxY4MAtQ,Get it on!,uRnyJunCC44SpdPtt1x7xg,0,2011-12-28,tip
xljuJhtZRFYbPZtlkMagOA,Gettin that all natural pet food!,CxkJUY3ilqF8TiJgzNhU7w,0,2014-01-03,tip
3aGj5x4uzBs3Q8hRLlen2Q,Chorizo clams and sangria? Yes please!,8buIr1zBCO7OEcAQSZko7w,0,2012-11-21,tip
Vl5_zAMax_3pzwUlrVnrJA,Peter is the cutest and sweetest guy!,Nw8lWJRGybAsciao9h-R2Q,0,2014-02-13,tip
svP9WkoIMN3Wta7W9ZhawA,Soooo slow!,TGGi-IZXDsbJNPjhf2kOyg,0,2013-01-23,tip
6Xvc0f_WIqELnKFCpLR50A,Love this place!,ryvMJK6AlbU35HKrlFT61w,0,2011-10-05,tip
NC9lbi19etdk08KWb2Ir_g,Awesome REAL milkshakes (try the strawberry!) and burgers. Jalepeno Popper's were great too!,3fV9sL5LklD9ZSeONKmjkw,0,2011-03-26,tip
lHHwLi_YZuDSfdlSShFkug,Lemon & Mango...Onolicious!,uYVdp5LfCbX8S8ytnhdk-g,0,2011-09-10,tip
yL9YKQivaqxQClwMxhPajg,Do the obligatory Postino's stop if you're at LGO,SDwYQ6eSu1htn8vHWv128g,0,2010-01-26,tip
QMAghfskNRHKEAPCI7KN6w,"Salt and pepper wings, wonton soup, and hainan chicken. Super satisfying.",MhMFi7hae_KsaK8lHcg0iQ,0,2012-03-23,tip
j2WPNS5OZnPTkmQ5PTzrZg,I like the blueberry bagels and wifi access,7XfT2w9Eb2Xbu-iP4xulPQ,0,2013-01-15,tip
qrdkZvmXPd4Ts20SmUBRQQ,Time to shop!,R5J89N9gj3pw97r06Vgolg,0,2011-12-13,tip
BnM-wcB9r21SVkAqfQdYCQ,"Burritos are yummy, but definitely go for the extra large, the regular size is not as big as some other places.  The back yard is awesome",guD6--j7BIeqcFW_IUFbgw,0,2012-10-11,tip
HqBcfr3jUQ4hthuF4zdSug,They sell Kohler crappers but not the parts for them...nor do they have knowledgable help,F5-k-QxSGuK3oGNMknFFDw,0,2013-05-25,tip
YnHYlN1m7jDhAH9XgR4Dlg,"Watch out these guys are sales sharks. They want to not only sell you cow, but the whole ranch. Phone appt. guy is obsessed with braces he kept trying to railroad me into them. Actual dentist and assistant were good they should go work somewhere else the company is very corporate and impersonal.",QMVDwQ5hA8N77szGik1YaA,0,2013-02-04,tip
O758lrR1X2zI-ySeyjdr6A,Pretty good Greek restaurant.  Good customer service!,nRO4tRwimU12hg7Cnz__iA,0,2012-09-28,tip
ngUiYmG59Vbhgjx2RH4mww,That's what I'm talkin' about!!!,I-XVVPbtZs_Z-7b_-75UYw,0,2010-09-05,tip
PXlbTIre6uGBQkoMCTshaA,Best place ever!!!,PXXFn3kalXTgaWwndlQWHw,0,2012-06-14,tip
WbDrLkoa5kEi4WnpHhIf8w,Time to make the doughnuts,ME8gcI4BXjmFq7zEMtk3ag,0,2012-04-16,tip
lHuebB4IJUPD7uc9kexb9g,The spicy ckn penne was delicious.  The Rosa sauce was perfect,E3n771Z4Uqy46WNaFS5u0g,0,2014-04-13,tip
OzTgr9WHppQuyVncHfDzAw,Portions are HUGE for a traditional French restaurant - you won't need any sides of pommes purée - that's mashed potatoes...,4bEjOyTaDG24SY5TxsaUNQ,0,2011-03-29,tip
5Si7ZBwxHkk1-qc_R7q8NQ,Love this place. Great food and good service.,awchAzxp8VwNcgj5oz9WDg,0,2013-09-05,tip
Vl5_zAMax_3pzwUlrVnrJA,"Clean, organized well, huge selection, and best pricing I've seen. Favorite place to purchase alcohol... ever!",KNH1T4wwiOXA3r9oDXpFvA,0,2011-03-15,tip
MhOu5aFXZ3pT8Qyj39Gf6w,Yoli is fantastic with hair!!,JFEjEdeEaZPpqxCXBctaxA,0,2012-06-08,tip
P9lJKexxdXbUsltcRo5Oeg,"YES! My weekly ""diet break"" carne asada tacos :D",-NXDZfqwfZ9OWba180HqFw,0,2011-07-22,tip
qOjcbqFjDxsMK278bVsJyQ,The stuffed seafood fish fillet with Azteca sauce is awesome!!,VKxn7zmp8nOYT-ZHFZTjgA,0,2014-01-26,tip
Z1HUewAmQtestLcgD5ZM6w,Great recommendations from the staff during our first time here!,y6NFyThUU2wtTNa0rX7VrA,0,2013-05-10,tip
1xpwA0IVcF1LS5fb_FXYSA,"Got the ribs and brisket.ribs fell off the bone,just the way I like it",gDEfkD7ZUXSFWEKC_zb66A,0,2014-04-21,tip
90a6z--_CUrl84aCzZyPsg,Upstairs air conditioned outdoor bar.,z6vO1HR8L2iW4avr610XKw,0,2013-05-19,tip
_qx9WBvQ4EEElmBJ9S6EkQ,The best egg white veggie omlett  for only 12 points,sBAueq0jUmlIH6vdgyP2aQ,0,2011-05-30,tip
Wh5JcX7MQKrzjqD635Q0kw,Go to maya!!!  waaaaay better pool club!! They don't have to steal your money to pay the bills,rBfHzhlqYSOXQaSSXFhHcw,0,2013-04-13,tip
M-cg8raooXZKV8NsNmQGjw,So the College/Horizon location is closing today but they are passing out $5 coupons for purchase of $10/more at other locations. Good & quick healthy choice :),i4b0jbsOsET7biMw5KhPDg,0,2013-05-02,tip
QmNC2c03DVScSqKbhuPfxg,Lunch time does get packed so get their early,vTnuOWm41T1iKPNJ8PrtIg,0,2014-02-27,tip
bJhS1e5V2YZS-lzzgtLiNQ,The smell is disgusting totally turned me off from standing in line to even order. Going to Popeyes instead.,4jxe81SmrVLp_XDUIpXYMg,0,2014-03-12,tip
2FtCOwNwd6UsBgScSc1_Ug,"One of the better low key breakfast spots in Scottsdale. Especially if you are avoiding the tourist crowd, but still appreciate a nice atmosphere.",tdeHd2AVYlEnz9F1UGb84Q,0,2013-02-24,tip
kSVYpNWA19wUplbdi0U0Uw,Sandwiches are good but 6 to 6.50 for a six inch? I had to order another sandwich just to satisfy my hunger so 12+ dollars for a footlong is ridiculous and that is without any sides or drink!,NFOmAcZ7UFKmeamktDyt2w,0,2013-08-05,tip
2K_MBYNaH5CYOf7m588WaQ,Amaze balls. Eat everything. Best bbq in town!,IWwt0vm8lYbVoyGSPd2Z9A,0,2014-05-26,tip
Md7O9SCFCNuDWVObJx9Nmg,"It's ALL bad!!! SAVE YOUR MONEY AND GO SOMEWHERE ELSE... Bad service, bad food (super dry and old tasting). Manager Austin will not talk to me & Heather was unhelpful and very rude!!! Save your money and go to another location",C0r1yj7CBKMXc4Up_5Nmhg,0,2013-12-11,tip
TCbBjwe5BjjUYwZGmreVzQ,Dim Sum Sunday!!,5tYLVPc2PKnj6E62sY6QMg,0,2011-03-20,tip
_N5D5AeTYDJTzG3YnHE7HQ,Family dinner,8buIr1zBCO7OEcAQSZko7w,0,2012-05-19,tip
Qtro4APUHh1wEwnVhciPPQ,"Go for lunch on any given day rather than dinner. $21.99 compared to $11.99 isn't worth the prime rib and crab legs that distinguish dinner from lunch. Same sushi, entrees and desserts available for lunch.",1sNa5oW9ZYX8MbMFkx9LzQ,0,2013-01-08,tip
VsKDHiftvpvQxsbudvHeMw,Long wait on weekend mornings. Come prepared.,6LNuxmnwiTvxXEDk06MkrA,0,2014-03-30,tip
6_SbJKPPgCmUP5EIS2nGiQ,;) magically delicious!!,o7wCVuIalf_WbMJ1oX6Dnw,0,2012-03-24,tip
4wrWwXn81EKt7ODuq6D1Uw,The chocolate-peanut butter-banana is so good!!,4O0wiASnDa56Clna0PG65w,0,2013-01-19,tip
gqkKPS92L_qG03gHaEtIsQ,Torta is bomb. Horchata is fresh.,MDtMPwFswJ2FsNvrF34GDA,0,2011-10-18,tip
sKfWXP-bcEjBdZprF2GiDQ,Super cute club wear and casual/hipster outfits! GREAT prices.,htUc40sezSCK3f_swF9hfQ,0,2013-10-17,tip
TWs1G1PxdWR_ms0hFL8MYQ,"Looks like a little makeover has occurred! Still our fave place after 3 years! 

( couldn't resist sleeping beauty)",8HCC8NuJmdHnEg2XC00NPg,0,2014-06-15,tip
08_x9Um9czH-fYCUNZfSEQ,Full bar and spicy food.,aPdDcFXPsWVxBhaXuZcDpw,0,2014-05-01,tip
BZA1SVmzvnrrdJtD9Svgsg,Def not sevan,KBtkZjuHbmAyxnDzSd5xgw,0,2011-07-11,tip
6viSG-e2uEBTiHZzh7YQvQ,"All the pizza is fantastic, but they suggest to crisp the bottom slightly longer.  We took the suggestion and it worked perfectly.",4SEaQmnUIpqZXPyCmHZc1A,0,2014-06-20,tip
Igk9DlSSRvfaaTBnR0qQKA,"BLT salad and the Artichoke New York pizza, add pepperoni. You can't go wrong!",2f7TvlG5zcuMCHcQjxqS6A,0,2013-01-27,tip
usQTOj7LQ9v0Fl98gRa3Iw,Happy Hour 4 - 7 Tues - Sat.,A0XfklsS6vYFWRI9HifTvQ,0,2014-06-13,tip
eshIqohS-9FMLdKOhTr2Ng,The Stand is delicious!! Plus they got Horchata!!!! :),v1aLzjTphPc6IGIy9k96vg,0,2013-07-15,tip
jl7p48tAtzxMgJQPjaRZHA,"Good food and fast.
It seems people are writing reviews based on personal issues with the owners or management.",xF74A0bux_Nq_QuJ0Ivsbw,0,2013-03-29,tip
D0tR9zY4f3VtYEfWr0MB0w,"Great food, but crazy long wait.  Dozen oysters, fresh and delish!!",HyfFenprdpIA4rmKu6DW3g,0,2014-05-05,tip
cXxq1RHFXUKAkZ2-CGQcpg,Japanese amberjack goes excellent with cigarettes and sex!,P8gXyZy1ZS7B4S20q8hzPQ,0,2011-05-19,tip
KhEgd_rPJUmAlbLcBmwlgQ,Pent house at the Aria hotel!,JpHE7yhMS5ehA9e8WG_ETg,0,2011-08-26,tip
H0nYlvGjMA9szTaqIwTwpg,You get a free pita when you subscribe to their email list. Ask for the halloumi pita.,3YTW5lq-s-vNI640l-qm_Q,0,2010-02-17,tip
zfysCL-0uQNCWdGvzZ6QWA,Kids hour 6-7pm,3IFUqk1x0nLlca0Gl1ERkg,0,2012-10-07,tip
zsTLjlG6MLlQtWJrKal1xQ,They have the best customer service here :),M-MFa0YErVBbFW2IJhGJmw,0,2011-12-13,tip
8Tnwnfv-MgRrNABf1syU8Q,Woot for monorails! =D,ripCiWZ0MblMZSLrIKQAKA,0,2010-12-31,tip
v_p07uc2jaxmW6GlfQFwiQ,Getting books :(,6rEJwB_xJXbThDH3zmR7tQ,0,2012-01-19,tip
HFzJb1EnBsB6fD5s-9fXUA,Milk for coffee please,fAJvlRFhdYJlMyG-CA4ErQ,0,2012-02-12,tip
ds6ORb2UMX0w0V__2nFnSQ,Have a client coming in for laser hair removal and eyebrow threading who will be competing in the Ms. Olympia !!! So proud of her!,X1G_9QcD_83TyDoH7FnQaA,0,2013-09-26,tip
HGc5s4sFuQI_gvvpsKKVow,Cheap bowling...$2.00!,wkPWVZtUbgi_yBNHLqaiYQ,0,2011-09-02,tip
Y4bBozaHGkZyoLizqhpJlw,Fat Willy's is great!,qDekodPPD6hvaxqqWasudA,0,2011-12-31,tip
VUBQlVrq2KMu1pRybGElsA,"16 pcs chicken with 3 sides , $28.99",TBTaMIaeDw5B79hXDZBtrA,0,2014-05-23,tip
qklF6QU-bi4Y4Bt4g6Sv8A,Ugh.,hW0Ne_HTHEAgGF1rAdmR-g,0,2011-04-17,tip
cVUvDJaSQmLyK41R5OWq1A,Wait is way too long! Going to the Sahara location instead!,QbmcCE_cLq4WO8ZMKImaLw,0,2012-02-11,tip
iCl_P1R8w3QcIGz1YAeGGw,"Run, don't walk to get one of these fabulous sandwiches!!!",GH9msf27EzWgoNvH8c-1FQ,0,2014-05-21,tip
WcyqdNZx9gBlpkj5L7_Aig,Really good pad Thai,uY1hOM4pySx07Yle9NGAiQ,0,2012-11-02,tip
6EOrRAj19DD2QdUYkOIzHQ,You should be able to get away with farting inside this store.,7GM_Q3qHOAyt6w0KQ_VXBA,1,2011-06-04,tip
hzaqnSxfRYv_Wbp6CMKtQw,Cute and classy space. Cobra on tap. They -really- like prawns and chicken in their non-veg dishes.,2jxWAJrqC0kfuhp3PXRFUw,0,2011-03-09,tip
UB6ByNfYR_NhWsuL7JBf5A,Way Overpriced food for mediocre food.,r69rxmc9pdU4AnZkBhTNLA,0,2014-05-21,tip
T_Dn2hra4XKSd7YPoc7WVw,Band tonight,1mhywrdsgdqJM3OGZIpVtA,0,2012-12-22,tip
UK2zsX1_ZDFEQylbijyqRQ,get my breakfast on..,bGj9djLAHjNR55OXsIDrAg,0,2012-06-30,tip
zn6JafQPfI2cZgIjGxmh0g,"Darn, looking for the Hawaiian theme Eco bags but they're no longer being made...super duper sad face. He said they noticed ppl carrying it for years so they decided to discontinue it. If it's popular, don't take it away...duh.",4OOi0RBsJmIzDfTVQ2mTGA,0,2013-03-31,tip
z_IIi-Z08MHBWDlGi7BNdw,Y is there a line @ 2:48. Seriously??? Get it together!!!,DXkZRQ--Utku9wYbZ97Yjw,0,2011-06-16,tip
Jxc55V4D3iHAataiLpylDg,Gettin it done,iiK8n-m2mUzItIBxGGaVIQ,0,2011-12-10,tip
9hsc2AxCemGDS3dW9vhyZg,Chk in,MhMFi7hae_KsaK8lHcg0iQ,0,2012-04-19,tip
M9gBi5V_CFkui1qnnFA9uQ,Super long wait.  Going across the street to Triple 7s at Main Street instead,CfdCsVkzzM3uJKGRzA0ufA,0,2012-12-05,tip
0_nI0EtDmHdiBFIRL9RIlA,Busy at lunch time but it moves very fast,IWwt0vm8lYbVoyGSPd2Z9A,0,2013-10-29,tip
7_XwjOebd1temr3CaqGwpg,"it wasn't worth burning my pocket, but the pizza wasn't too bad.",Xhg93cMdemu5pAMkDoEdtQ,0,2014-03-29,tip
js2V9FE3Iab5gqV2AwHtFQ,So. Much. Food.,zTCCbg7mGslxACL5KlAPIQ,0,2013-05-28,tip
hGu-yHlbpo-H8Y2VMy5dcg,"Bring your calm to the drive through, it's always slammed.. But who cares when were talking about black crack.. Morning y'all",aNlPj3bFJBK69J0OLksAGw,0,2013-08-21,tip
2LCrT_BOJvGV4xi_lmoRcA,Asparagus & salmon salad= yum!,zmFc8M-hS4uuyY0hklIpoQ,0,2014-07-04,tip
2LCrT_BOJvGV4xi_lmoRcA,Chicken movie!,MYj5f-QxtGeKlhVVx1RD4g,0,2011-05-16,tip
bKH83jXd3g5Rfztz3fTLpw,Seriously...,ayvalHAS3S1elCbYR-Qfjw,0,2012-05-04,tip
kl7w9PZHKP1LraH7HrT1qQ,Waited an eternity for take out even after calling it in. I was disappointed,uZPVyXLyC26VaJRAZwYmrQ,0,2013-11-22,tip
esRk7Edyp9egM4w7cO-9qQ,They have great comps,_v6HIliEOn0l0YaAmBOrxw,0,2011-05-07,tip
yhjdydNEU3DnzgLGNVqN8w,"Great lil bistro with fresh tasting food, good deco....only bad was, cook
wearing flip-flops, table and glasware felt dirty, good lunch special....",QFmcDvpO1qLbSMtmddxF2Q,0,2013-10-19,tip
VKE6P9RJalj5qpY1bklmjQ,"If you have not tried truffle fries before, go ahead and order it just so you can experience it. Ifyou have, you can skip it, there are better truffle fries out there with cheaper price. Not my fave for $10.",aGbjLWzcrnEx2ZmMCFm3EA,0,2013-08-24,tip
EB0UEEI4SAI7y1tQxpsZ0A,A good meal before heading back to California.,BqD7X5CHXnJ14YbBBlLx1w,0,2012-05-05,tip
o5Rvj6W2PfgR80kw_OdLvg,The only one I enjoyed was strawberry.. Tasted just like ice cream.  Pomegranate seeds tasted off,egCtkzJEMwu7-vpFcM7VmQ,0,2012-02-10,tip
cBHdon8BAdRnxjiN4P-P5A,"Red Velvet Pancakes with Cream Cheese Drizzle, my nizzle!",tFU2Js_nbIZOrnKfYJYBBg,0,2013-02-23,tip
sWh4Tjwa8ch_rziHtTN9LA,New favorite steakhouse! Had an amazingly tender juicy chicken breast accompanied with the best corn in the valley (good corn in Az is impossible to find). Hubby ordered the filet & i was not offered a bite- usually a good sign. The bread was fresh & warm & service was very attentive.  We had a last minute party of 8 & no ones meals were screwed up! Even the kids finished their steak! They even have call ahead seating. Some of the reviews on here suck. They're new so give them another chance!,2E3RwtfFDrxk5qEezocP4A,0,2013-06-03,tip
pxSJnxAYE6PwUiyvMIWSjg,awesome food!,bjUH-01t834CVg0Yl0CLWQ,0,2013-03-21,tip
rNtnIqaU6k9y537fjEqwzg,"May be a little bright for date night, but that's a minor complaint.  The food is good and reasonably priced, varied menu, and service is friendly and efficient.  Easy to see why Monty's is an eastside institution.",fjaQ3Ixkofh8xGhklUtDnA,0,2013-11-05,tip
qajQn3yGB4K-DcI1E98whg,Great happy hour!,6qC2ATU4rVRRTKI-SScQOQ,0,2012-05-03,tip
xQ9H3iPQg8jKmAFg5SGfaA,Awesome people we will be back for sure!!,-WvVU2YMTkcjjmuoTq5zjQ,0,2014-01-08,tip
WgN14Dbyb4nI-0smYCiDAQ,Great place but plan a few hours,WUZxVr_CaRqEQgzvyeK5tw,0,2013-09-09,tip
HPZS3GgH-0LulnHyy-BSQQ,In the mood for a El Machete burger!,BqrTtox0JbG-P_DKBB5bBw,0,2012-08-12,tip
iTAXiNZrlzqlx_7dDsjwQA,"Great service, my breakfast is always done perfect the #4 breakfast special.",nSFZCaugV5BnkyBLnRXdhA,0,2013-05-15,tip
OGeWkre907sxAHTigLsCbg,3 doors down!!!!!,adv1-kA6k2N4L-e4zULuNg,0,2012-07-04,tip
6BI2XAnVHwhH8LiheWHQqw,Only open one level on Thursday :( hotel guests are free before 12 on Fridays,Ht8mXLuqJSTPrU9kvzosUA,0,2011-11-10,tip
UYsawcwC310rDNDtvmbkXA,Best selection and price for grain free dog & kitty food. Supporting a Mom & Pop Christian owned business!                       https://rickly.scentsy.us,NWV1wCw5l6Q9Fe9hGqZVcQ,0,2013-09-12,tip
k_azqxVgdB2V0QjJf5aTUA,Plenty of seating area inside,NfdZgoNTGsfth9MS8Qaurg,0,2014-01-12,tip
gWlYzFFYvUmyNNr6wg_Aqg,Still the best chicken everrrrr,blgSBn3CimrCHn2SuZvcZw,0,2013-10-19,tip
2URwvKJRHf68V1UncLVaZg,Thrir chicken fingers are YUMMY!!,w7SrsFV4FL04bhQr-B6-4w,0,2012-02-29,tip
ytcaDqq1Ivyn4Vzo995_6w,Eff yes. Del Sneeze,dCANYemt3wxhsI8J824KUw,0,2012-08-13,tip
_GVAV2LjUWEs9fGjslex_A,torta with beans & rice...yummy!,DeAnVirgOxQnI36V1W158A,0,2010-08-14,tip
uNtNvaXxR5z5UO7frcThNg,Drinks with my Beckamac :),9OPheVf5o8sRcRHxJDl4-A,0,2011-09-18,tip
7_XwjOebd1temr3CaqGwpg,newfound love for tako right here!,JXUX_oiCrfHm6b1sbqQd7A,0,2014-06-23,tip
9FKgJFUuBEyKAcltJSVE8w,LISP dinner,sD38Tp5O4W06Bx-DxeW9oQ,0,2011-07-13,tip
osGRqRqFIxKJKemE3CSMQg,Wolfpack is phenomenal.,Y-9dJvw-J2d9QKfuL7mKgA,0,2014-02-28,tip
MTu3hVSZkK8nkPhqT2FIDQ,This place is no longer open.,3CXIK5KjXAPf90pZY_aazA,0,2013-08-02,tip
LH_a-h7Ys2TpKtkCWMUsHg,Great ribs,dUi5Lg1Ay3HwK0p_ZaXNYg,0,2014-03-12,tip
Mf5COSVgl13c8f1B2f17lA,Seeing Trentemoller tonight.,FGePlnlKXHxBrxYMNGtdAw,0,2011-10-25,tip
TfDNVxzjXsZl--WGiytT1g,"Well stocked, great service, good fun atmosphere.",onxuYPsxq6jU37jsIdjbfQ,0,2013-02-03,tip
GHf2bfOh8KUSdBoT_pWR8Q,Bacio by Carla Pellegrino is soo good! Italian not to disappoint!,BuJ40Y7c_ERYmkQGoFb8zQ,0,2012-01-21,tip
Hy8FHZmJIRP-WNMjQZqeMw,With Ryan and his Dad.,Vtx0VYkybAd71fzwgaoQ8g,0,2011-11-12,tip
g1a4OLgGSWMLOGEwcsb3fQ,Chicken or shrimp enchiladas are what they're known for!,atzOrsnL_2pL6OttGbgUeA,0,2014-07-26,tip
UJuF3rIweL53CLi74AvkUg,"U won't enjoy the filet mignon if u like ur steak to be tender, melt-in-ur-mouth and not overcooked. They use charcoal so the exterior of the steak is always burnt. The lobster bisque and pecan pie are  superb, which is pretty much the highlight of this meal. Don't be fooled by the positive review on the steak and don't raise ur expectation. Also, the service is very good, you will enjoy your time there.",YacTpiq0ZptFcXD7I-kdGA,0,2013-07-08,tip
1pd5wH3vd0rik4K0als_fw,yummmm!!!,V9i9LnTg9H2XvzqCVBSOXg,0,2012-05-23,tip
hwCzBS6H66yCcMoIX4HXTg,Ham & cheese croissant is delicious,OIz-ANecBe-GOZVZZUHSXA,0,2014-05-14,tip
9EA_OimGunkX6vW7bLvLrQ,"Awesome view, happy hour till 11pm. Pool tables and hookah. Service is great, it just opened so not the usual vegas busy crowds. And did mention the view from the 52nd floor of the Palm Hotel.",yU07gf7EqYgYEyCyWqRnkA,0,2013-11-09,tip
sjeQsDOvz-rMJA3qpkOobQ,Quick check in and nice rooms time after time. Resturant is good always.,_yGo2ubkwQPXcKrdcURSNw,0,2010-02-27,tip
joIzw_aUiNvBTuGoytrH7g,Reservations are a good idea weekends.  Gnocchi is wonderful,kz12EsdDhr4Y_yZ2OlAQzg,0,2010-02-01,tip
h0YvF_qIZvUFHBFHM3viBA,Get the miso it was bomb. Waiting to report on the d-back and the tootsie roll,6Y-6Y6sy6qOQHrWI37zR1Q,0,2013-12-02,tip
TcwPb6bRIAciI4rwdhx5ew,Dine at Beso,rBCX6nU2ub6v8ErfzXyjtg,0,2010-08-24,tip
J0SEk_wHYZkqJLRlVcvRnQ,Hh . Drinks half off & pizza half off till 7,NNSDXtjgNUNAgQH99R0yWw,0,2010-10-27,tip
ToAJ9EmmfW9VpWmBBR-Z1w,Ice blended soy vanilla latte is amaaaazing. Like a milkshake with coffee in it!,kk1eGb2tp9Y6KR_kjRYEUg,0,2013-12-10,tip
0B72lj8x6TXrKuAYpaHL3w,What a day.  I need a drink...,C-j3qKYqrrs8CrWz01AmXA,0,2011-03-08,tip
aIAjAU-6NH583EkQ6E9KRw,When you want some Korean BBQ,i_H_yKtISROjQ4eruSwyPw,0,2012-07-07,tip
UOQV5lA_8ic2MAMQy3iGIw,Man this place is great!!!!!!!,spef7svg0lEtiiVAB54gZA,0,2012-08-21,tip
7tA6O_H0uWtszsIbolpgsw,Omg the nachos!,fF6m3qsD5blnwuZRuYhzWg,0,2012-06-11,tip
QQxczGOdxkCz9v_efl_HlA,Chicken lentil soup is fantastic and the salads are delicious :),Pr9rQKypHgC_J1AfufxzIw,0,2013-08-11,tip
Lcl5-CpTYGlJwYy7VGMxSQ,Belly dance is not bad...and that's it.,8Z3jgKCdfp57PvT1AFOWtg,0,2011-07-26,tip
3aGj5x4uzBs3Q8hRLlen2Q,They have a guy on the keyboard playing Beat It!,OWyFd29_AWly7vmR6hOKEQ,0,2012-01-03,tip
rGF8VSSl7FuFVr479O7OiQ,"The Carne Asada was definately good, but I narrowed my favorite combo to the a fish, shrimp, & short rib! B back soon!!",KBKDl08flVw1AqvM5ucVpA,0,2011-10-24,tip
ioYS-ZYUpTTN_WovSSe_og,They place orders for pick up or delivery! Follow them on IG or FB to check out specials and stuff from their secret menu.,3OB5gQqibKGTzx9R1w7wKQ,0,2013-11-24,tip
aLTl_OkLo0BFRxdz1n6sYA,2a / 48 ftw,Zy2vca7i9QFGRKa4m0C__A,0,2011-03-14,tip
kKdYEVy7MK-QijW9ImS7Gg,Over with my food...no water yet.,gkWEjZIVcrUerEzed6IKpg,0,2012-12-26,tip
OREybxlO8hJtkhwr8vFq8A,The food is horrible!,79X0Nxbb0kTLtOtp_z_wcA,0,2012-08-02,tip
QMTQNQmp4hQ2o6hkRX_Uxg,Mhm,N_w1xxQkAjUZwZv9OOJ_AA,0,2014-07-18,tip
